title;is_fake
"""Λέει ότι οι διαχειριστές hedge funds της Wall Street πληρώνουν χαμηλότερο φορολογικό συντελεστή από ό,τι ένας εργάτης λαμαρίνας στην Πάρμα ή ένας δάσκαλος στο Κλίβελαντκαι.""";TRUE
"""Το Woonsocket χρειάζεται ένα εργοστάσιο παραγωγής ηλεκτρικής ενέργειας με καύση σκουπιδιών επειδή οι κάτοικοι πληρώνουν από τη μύτη για ηλεκτρική ενέργεια που τροφοδοτείται από ξένο πετρέλαιο, σε τιμές που εκτοξεύονται στα ύψη.""";FALSE
"""Χρησιμοποιώντας ένα ελάχιστα γνωστό παραθυράκι ... τα τσιράκια του Ομπάμα επιτρέπουν στην εταιρεία Nestle να εξάγει πολύτιμο γλυκό νερό από τη λίμνη Μίτσιγκαν.""";FALSE
"""Κάθε αύξηση κατά 1% του κόστους της ασφάλισης υγείας σήμερα προκαλεί την ανασφάλιστη κατάσταση περίπου 30.000 Γεωργιανών.""";FALSE
"""Λέει ότι η πολιτεία της Ουάσινγκτον κατατάσσεται σταθερά στην πρώτη πεντάδα της λίστας του Forbes με τις καλύτερες πολιτείες για επιχειρηματικές δραστηριότητες, μπροστά από το Τέξας.""";TRUE
"""Η διοίκηση Ομπάμα δεν προσέφερε κανένα μαγικό αριθμό ατόμων που έπρεπε να εγγραφούν για υγειονομική περίθαλψη στις αγορές.""";FALSE
"""Μόνο όταν έγινε γνωστό ότι οι βετεράνοι μας πεθαίνουν εξαιτίας της ανεπαρκούς υγειονομικής περίθαλψης, ο Χάρι Ριντ και οι Δημοκρατικοί της Γερουσίας ανέλαβαν δράση.""";FALSE
"""Λέει ότι ο Ρικ Πέρι ήθελε να αποσχιστεί από την Ένωση.""";FALSE
"""Είναι γεγονός ότι η οικονομία πηγαίνει καλύτερα όταν έχουμε έναν Δημοκρατικό στον Λευκό Οίκο.""";TRUE
"""Ως Κυβερνήτης: Romney δεν διατήρησε τη χρηματοδότηση της δημόσιας ασφάλειας σε αντιστοιχία με τον πληθωρισμό.""";FALSE
"""Μειώσαμε τη χρηματοδότηση για την εκπαίδευση λιγότερο.Έχουν υποστεί τις λιγότερες περικοπές.""";TRUE
"""Λέει ότι η ομοσπονδιακή κυβέρνηση απείλησε να επιβάλει ζώνη απαγόρευσης πτήσεων στο Τέξας, εάν οι πολιτειακοί νομοθέτες εμποδίσουν τους υπαλλήλους ασφαλείας των αεροδρομίων να πραγματοποιούν ελέγχους.""";TRUE
"""Λέει ότι το Πολιτειακό Συμβούλιο Εκπαίδευσης του Τέξας εξετάζει το ενδεχόμενο να καταργήσει τις αναφορές στα Χριστούγεννα και το Σύνταγμα στα σχολικά βιβλία.""";FALSE
"""Ο κυβερνήτης Ρικ Πέρι αθέτησε την υπόσχεσή του ότι δεν θα δεχόταν αύξηση του μισθού του κατά 40.000 δολάρια.""";TRUE
"""Σχετικά με τις αμερικανο-ισραηλινές σχέσεις, ο πρωθυπουργός Μπενιαμίν Νετανιάχου έθεσε τα πράγματα στη θέση τους λέγοντας ότι οι δύο χώρες μας έχουν ακριβώς την ίδια πολιτική (και) η συνεργασία μας σε θέματα ασφάλειας είναι πρωτοφανής.""";TRUE
"""Το Μαλάουι διαθέτει μόλις 300 γιατρούς για 16 εκατομμύρια ανθρώπους.""";TRUE
"""Διπλασιάσαμε το μέγεθος της εταιρείας (Hewlett-Packard).""";TRUE
"""Μια διάταξη για το Medicaid που προστέθηκε στο νομοσχέδιο της Γερουσίας για τη μεταρρύθμιση της υγειονομικής περίθαλψης """"δεν αποτελεί ειδική συμφωνία για τη Νεμπράσκα"""".""";FALSE
"""Λέει ότι ο Warren Buffett δήλωσε δημοσίως ότι η γραμματέας του δεν πρέπει να πληρώνει υψηλότερο φορολογικό συντελεστή από αυτόν.""";TRUE
"""Η πλειοψηφία των Αμερικανών εξακολουθεί να αντιτίθεται σε αυτό το νομοσχέδιο για την υγειονομική περίθαλψη.""";TRUE
"""Ο σύζυγός μου δεν ολοκλήρωσε την υποψηφιότητα μέχρι τον Ιούνιο.""";FALSE
"""Από πλεόνασμα 5,6 τρισεκατομμυρίων δολαρίων που κληρονόμησε ο Τζορτζ Μπους, φτάσαμε σε χρέος άνω των 11 τρισεκατομμυρίων δολαρίων όταν ο Τζορτζ Μπους έφυγε από το αξίωμα.""";TRUE
"""Με μόνο 67 περίπου νομοσχέδια που πέρασαν σε νόμο, το 2013 ήταν το λιγότερο παραγωγικό έτος στην ιστορία του Κογκρέσου από τότε που κρατάμε αρχείο.""";TRUE
"""Ο Ομπάμα επιλέγει δικηγόρο πορνό για το νούμερο 2 στο Υπουργείο Δικαιοσύνης.""";TRUE
"""Λέει ότι ο Τζεμπ Μπους είπε ότι θα βγάλει το παντελόνι του και θα τους κάνει όλους φεγγάρι ... Κανείς δεν το αναφέρει αυτό.""";FALSE
"""Η Τζόρτζια έχει τους πιο χαλαρούς νόμους περί όπλων στη χώρα.""";FALSE
"""Λέει ο Ντόναλντ Τραμπ, Είπε μάλιστα, την πρώτη κιόλας ημέρα της ανάληψης των καθηκόντων του, ότι θα απαιτήσει από κάθε σχολείο στην Αμερική να επιτρέπει στους ανθρώπους να φέρουν όπλα στις αίθουσες διδασκαλίας.""";TRUE
"""Το Εμπορικό Επιμελητήριο λέει ότι οι νέοι κανονισμοί για τις εκπομπές διοξειδίου του άνθρακα θα σκοτώσουν 244.000 θέσεις εργασίας ετησίως και θα κοστίσουν στις μέσες οικογένειες 1.200 δολάρια ετησίως.""";FALSE
"""Λέει ότι ακολούθησε την πολιτειακή νομοθεσία και το προηγούμενο άλλων κυβερνήσεων της Μασαχουσέτης όταν διέγραψε τις ηλεκτρονικές επικοινωνίες κατά την αποχώρησή του από το αξίωμα.""";TRUE
"""Λέει ότι πολλά κράτη παραπαίουν κάτω από συντριπτικά ελλείμματα.""";FALSE
"""Η νομική αμφισβήτηση του ομοσπονδιακού νομοσχεδίου για την υγειονομική περίθαλψη από τη Φλόριντα είναι """"διακομματική"""".""";FALSE
"""Η αλήθεια είναι ότι η Οργάνωση Προγραμματισμένων Γονιών δεν παρέχει μαστογραφίες.Η Οργάνωση Προγραμματισμένων Γονιών παραπέμπει τις γυναίκες σε παρόχους μαστογραφιών, λειτουργώντας ως μεσάζουσα, αν θέλετε.""";TRUE
"""Όταν το ICE απελευθερώνει παράνομους μετανάστες, πολλοί από αυτούς δεν είναι από την Ονδούρα και το Μεξικό, αλλά από το Ιράκ, τη Σομαλία και τη Ρωσία.""";FALSE
"""Περισσότερες από τις μισές γεννήσεις στο Τέξας πληρώνονται από το Medicaid.""";TRUE
"""Ο πρόεδρος Μπαράκ Ομπάμα πρότεινε στην εθνική τηλεόραση ότι το νομοσχέδιο των Δημοκρατικών για την υγειονομική περίθαλψη θα βάλει την κυβέρνηση να αποφασίσει ότι μια υγιής, 100χρονη γυναίκα που χρειάζεται βηματοδότη θα πρέπει να πάρει χάπι πόνου.""";FALSE
"""Σχετικά με τη μετανάστευση, ο πρόεδρος είπε 22 φορές, 22 φορές, ότι δεν μπορούσε να κάνει αυτό που τελικά έκανε.""";TRUE
"""Είχαμε κάποια σημαντικά επιτεύγματα σε διακομματική βάση.""";TRUE
"""Ανεβάσαμε τα ποσοστά αποφοίτησης από το λύκειο σε νέα υψηλά επίπεδα.""";TRUE
"""Οι κρατικές υπηρεσίες δεν έχουν εντοπίσει ούτε μία περίπτωση όπου τα υπόγεια ύδατα έχουν υποστεί βλάβη λόγω της υδραυλικής διάρρηξης.""";TRUE
"""Όταν το SACS επέστρεψε στη σχολική περιφέρεια DeKalb County για να δώσει μια ενδιάμεση αξιολόγηση, πήραμε άριστα.""";FALSE
"""Στη Γερουσία που δεν κάνει τίποτα, υπάρχουν 352 νομοσχέδια της Βουλής των Αντιπροσώπων που βρίσκονται στο γραφείο του Χάρι Ρέιντ και περιμένουν να αναλάβουν δράση, συμπεριλαμβανομένων 55 που έχουν εισαχθεί από τους Δημοκρατικούς.""";TRUE
"""Ένα από τα πράγματα που διαπιστώσαμε με σαφήνεια και συνέπεια είναι ότι [τα βιντεοπαιχνίδια] είναι μια αναπτυσσόμενη βιομηχανία.""";FALSE
"""Λέει ότι οι περισσότεροι από τους επικεφαλής του προσωπικού του Perrys ήταν λομπίστες.""";TRUE
"""Ξέρω ότι η Χίλαρι έχει πει κατά καιρούς ότι μόλις πέρυσι είπε ότι αυτό (η NAFTA) ήταν μια ευλογία για την οικονομία.""";FALSE
"""Λέει ότι η δασική υπηρεσία του Τέξας φύτεψε 6.000 δέντρα στην περιοχή του Ντάλας/Φορτ Γουόρθ πριν από το Super Bowl για άγνωστους λόγους και με άγνωστο κόστος.""";TRUE
"""Λέει ότι ο Russ Feingold ήταν ο μόνος γερουσιαστής που ψήφισε κατά του Homelκαι Security.""";FALSE
"""Ο γερουσιαστής Μαρκ Μπέγκιτς έδωσε την αποφασιστική ψήφο υπέρ της εξουσίας του προέδρου Ομπάμα να εκδώσει εκτελεστική αμνηστία σε παράνομους αλλοδαπούς.""";FALSE
"""Το ISIS δεν υπήρχε όταν ο αδελφός μου ήταν πρόεδρος.Η Αλ Κάιντα στο Ιράκ εξαλείφθηκε όταν ο αδελφός μου ήταν πρόεδρος.""";FALSE
"""Υπάρχουν 49 διαφορετικά ομοσπονδιακά προγράμματα επαγγελματικής κατάρτισης που αναφέρονται σε οκτώ οργανισμούς.""";TRUE
"""Η οικονομία των ΗΠΑ ανακάμπτει πιο αργά από την Ευρώπη""";FALSE
"""Το Τέξας κατέχει την πρώτη θέση στη χώρα σε θανάτους από οδήγηση υπό την επήρεια αλκοόλ.""";TRUE
"""Το Romneycare έχει σκοτώσει 18.000 θέσεις εργασίας στη Μασαχουσέτη.""";FALSE
"""Λέει ότι ο Ρεπουμπλικανός υποψήφιος για τη Γερουσία της Αϊόβα Joni Ernst θα ιδιωτικοποιούσε την κοινωνική ασφάλιση.""";TRUE
"""Λέει ότι ο Allen West παραβίασε τον ομοσπονδιακό νόμο κάνοντας κατάδυση με τη σημαία των ΗΠΑ.""";FALSE
"""Λέει ότι στο Όρεγκον μόνο το 41 % των ενηλίκων έχουν ποτέ εξεταστεί για HIV.""";TRUE
"""Όταν ο Πρόεδρος Ομπάμα ανέλαβε τα καθήκοντά του, χάναμε 700.000 θέσεις εργασίας το μήνα.Τώρα έχουμε αύξηση των θέσεων εργασίας, νομίζω, για 24 συνεχόμενους μήνες.""";TRUE
"""Εμείς στο Δημοκρατικό Κόμμα δεν είχαμε καμία συμβολή στην επιλογή των τόπων αυτών των ακροάσεων, ούτε είχαμε συμβολή στη διαδικασία.""";FALSE
"""Λέει ότι ο Scott Walker είπε ότι ο εξαναγκασμός των γυναικών που αντιμετωπίζουν έκτρωση να κάνουν επεμβατικούς υπερήχους ήταν απλά ένα ωραίο πράγμα.""";FALSE
"""Λέει ότι ο Τσάρλι Κριστ αύξησε τους φόρους της μεσαίας τάξης κατά 2,2 δισεκατομμύρια δολάρια.""";TRUE
"""Αυτό δεν είναι τζαμί.Είναι ένα πολιτιστικό κέντρο που διαθέτει χώρο προσευχής.""";FALSE
"""Κάθε χρόνο στις Ηνωμένες Πολιτείες μεταξύ 3.000 και 4.500 σοβαρές αντιδράσεις εμβολίων αναφέρονται στα Κέντρα Ελέγχου Ασθενειών.Όχι ήπιες αντιδράσεις.Σοβαρές αντιδράσεις που εισάγουν κάποιον στο νοσοκομείο, στη μονάδα εντατικής θεραπείας ή προκαλούν μόνιμη αναπηρία ή θάνατο.""";FALSE
"""Οι πιθανότητες να κερδίσετε το παιχνίδι Monopoly Millionaire είναι 1 προς 3,27.""";TRUE
"""Ο Ομπάμα """"ψήφισε στη Γερουσία των Ηνωμένων Πολιτειών την αύξηση των φόρων για ανθρώπους που βγάζουν μόλις 42.000 δολάρια το χρόνο"""".""";FALSE
"""Το Νιου Τζέρσεϊ είχε επτά υποβαθμίσεις της πιστοληπτικής του ικανότητας από τότε που ο Κρις Κρίστι έγινε κυβερνήτης.""";TRUE
"""Οι έρευνες δείχνουν ότι πολλοί από τους πολίτες μας πιστεύουν ότι αφιερώνουμε ένα ολόκληρο τέταρτο ή ακόμη και το ένα τρίτο του ομοσπονδιακού μας προϋπολογισμού στην εξωτερική βοήθεια.""";TRUE
"""Η ομοσπονδιακή μας κυβέρνηση έχει δανείσει 2 δισεκατομμύρια δολάρια στην κρατική εταιρεία πετρελαίου της Βραζιλίας για να της επιτρέψει να εξερευνήσει για πετρέλαιο και φυσικό αέριο.""";FALSE
"""Ο Ρόναλντ Ρέιγκαν απαγόρευσε την κατοχή πλήρως αυτόματων τυφεκίων.Υποστήριξε την απαγόρευση των επιθετικών όπλων.""";TRUE
"""Πάνω από 200 χρόνια πριν, οι Ηνωμένες Πολιτείες είχαν κηρύξει τον πόλεμο στο Ισλάμ, και ο Τόμας Τζέφερσον ηγήθηκε της επίθεσης!""";FALSE
"""Ο πρώτος (πολιτειακός) προϋπολογισμός που βγήκε από την ηγεσία των Ρεπουμπλικάνων μας έκοψε τη χρηματοδότηση της Προγραμματισμένης Γονιμότητας... Αυτό είχε ως αποτέλεσμα τη μείωση των ωρών, την κατάργηση των ημερών, την κατάργηση της πρόσβασης στις γυναίκες στην πόλη μου και σε όλη την πολιτεία μου.""";TRUE
"""Λέει ότι ξεκίνησε την εταιρεία κατασκευής πλαστικών Pacur που του ανήκει.""";TRUE
"""Οι Ηνωμένες Πολιτείες είδαν μια καθαρή απώλεια ατόμων με ασφάλιση υγείας λόγω του Obamacare.""";FALSE
"""Ποτέ δεν άσκησα πιέσεις για υπεράκτιες γεωτρήσεις πετρελαίου.""";FALSE
"""Ο Glenn Hegar υποσχέθηκε να καταργήσει τον φόρο ακίνητης περιουσίας.""";FALSE
"""Όταν η εγκατάσταση ψυχικής υγείας της κομητείας του Μιλγουόκι είναι γεμάτη, οι αστυνομικοί κάθονται εκεί έξω στα περιπολικά τους με έναν ψυχικά άρρωστο ασθενή και μερικές φορές περνούν μια ολόκληρη βάρδια εκεί έξω κάνοντας αυτό.""";FALSE
"""Λέει ότι ο Μιτ Ρόμνεϊ προτείνει μια μείωση φόρου που δίνει κατά μέσο όρο 250.000 δολάρια σε κάθε εκατομμυριούχο σε αυτή τη χώρα.""";TRUE
"""Λέει ότι οι κλινικές αμβλώσεων στο Όρεγκον, όπως και στις περισσότερες πολιτείες, δεν έχουν καμία κρατική εποπτεία και δεν τηρούν βασικές προδιαγραφές υγείας ή ασφάλειας.""";FALSE
"""Ο προϋπολογισμός του Γραφείου Οικονομικής Προστασίας Καταναλωτών είναι μόνο το 1% του ποσού που οι τράπεζες παράγουν μόνο από τα τέλη καθυστέρησης και τα τέλη υπερανάληψης.""";TRUE
"""Λέει ότι ο Rick Santorum ψήφισε υπέρ των συνδικάτων και όχι υπέρ της FedEx.""";TRUE
"""Όταν ο πρόεδρος Αβραάμ Λίνκολν υπέγραψε τη Διακήρυξη Χειραφέτησης, υπήρχαν πάνω από 300.000 δουλοκτήτες που πολεμούσαν στον στρατό της Ένωσης.""";FALSE
"""Ογδόντα τρεις αστυνομικοί έχασαν τη ζωή τους κατά την εκτέλεση του καθήκοντος φέτος.Είκοσι τέσσερις από αυτούς πυροβολήθηκαν και σκοτώθηκαν εν ψυχρώ.""";TRUE
"""Τα επανειλημμένα αιτήματα για πρόσθετη ασφάλεια στη Βεγγάζη απορρίφθηκαν συστηματικά από το Στέιτ Ντιπάρτμεντ της Χίλαρι Κλίντον.""";TRUE
"""Λέει ότι ο κρατικός προϋπολογισμός 2012-13 αφήνει 6 δισεκατομμύρια δολάρια σε ένα ταμείο για τις δύσκολες ημέρες.""";TRUE
"""Ποτέ στην ιστορία αυτής της μεγάλης πόλης δεν υπήρξε δημοτικός σύμβουλος που να έχει νικήσει έναν εν ενεργεία δήμαρχο.""";TRUE
"""Σχετικά με τη διεξαγωγή μιας πολιτισμένης και ευγενικής εκστρατείας""";FALSE
"""Το 25 % των κατοίκων του Όρεγκον αντιτίθεται στη θανατική ποινή.""";TRUE
"""Κλείσαμε αυτό το εργοστάσιο.Ήταν ένα εργοστάσιο αξίας 27 εκατομμυρίων δολαρίων, που λειτουργούσε με πλήρη ατμό, και το κλείσαμε.""";TRUE
"""Λέει ότι ο πρόεδρος Μπαράκ Ομπάμα έχει πάρει λιγότερες ημέρες άδειας από οποιονδήποτε άλλο πρόεδρο εδώ και μια γενιά, ενώ το Κογκρέσο έχει πάρει περισσότερες ημέρες άδειας από οποιοδήποτε άλλο Κογκρέσο στην ιστορία.""";FALSE
"""Λιγότερο από δύο χρόνια πριν, αναλάβαμε τη δέσμευση να εξοφλήσουμε πλήρως τους Αμερικανούς φορολογούμενους, και σήμερα τηρήσαμε την υπόσχεσή μας αυτή.""";TRUE
"""Ο Cory Gardner υποστηρίζει νομοσχέδιο για την απαγόρευση όλων των αμβλώσεων αυτή τη στιγμή.""";TRUE
"""Κάποια στιγμή μέσα στην επόμενη δεκαετία, οι Λατίνοι στην πολιτεία του Τέξας θα είναι περισσότεροι από τους ’γγλους.Αυτό θα συμβεί μέσα στα επόμενα πέντε με οκτώ με δέκα χρόνια.""";TRUE
"""Οι Millennials θα αποτελούν το 75% του εργατικού δυναμικού τα επόμενα 10 χρόνια.""";FALSE
"""Πάνω από το 60 % των προσωρινών ψηφοδελτίων που δόθηκαν στις εκλογές [του 2012] αποκλείστηκαν επειδή οι άνθρωποι αυτοί δεν ήταν δεόντως εγγεγραμμένοι ως ψηφοφόροι.""";TRUE
"""Η Τέταρτη Τροπολογία ήταν αυτό για το οποίο πολεμήσαμε την Επανάσταση.Ο Τζον ’νταμς είπε ότι ήταν η σπίθα που οδήγησε στον πόλεμο για την ανεξαρτησία μας.""";TRUE
"""Η συντριπτική πλειονότητα των ανθρώπων σε αυτή τη χώρα διατηρεί το (ασφαλιστικό) σχέδιό της.""";TRUE
"""Ο δημοκρατικός νόμος για την υγειονομική περίθαλψη προσέθεσε 12 χρόνια φερεγγυότητας στο Medicare.""";TRUE
"""Το μόνο τμήμα της αγοράς μπύρας που αναπτύσσεται είναι το τμήμα της craft μπύρας.""";TRUE
"""Λέει ότι η πρόταση για 15 δολάρια την ώρα στο Clevelκαι είναι η πιο επιθετική αύξηση του κατώτατου μισθού στη χώρα.""";TRUE
"""Βλέπουμε παιδιά που είναι πιο υγιή.""";TRUE
"""Το 90% των γυναικών στην ύπαιθρο και το 55% του συνόλου των γυναικών στο Μαρόκο είναι αναλφάβητες.""";FALSE
"""Η Kathleen Peters αρνείται να πάρει θέσηκαι για την κατάργηση του Obamacare.""";FALSE
"""Ο Μακέιν λέει ότι το τίμημα μιας """"αργίας"""" του φόρου κατανάλωσης φυσικού αερίου θα ήταν περίπου το ίδιο με """"μια γέφυρα στο πουθενά (ή) άλλο ένα έργο με χοιρινό βαρέλι"""".""";FALSE
"""Λέει ότι έρχονται περικοπές ύψους 500 δισεκατομμυρίων δολαρίων στο Medicare.""";FALSE
"""Οι φράχτες δεν λειτούργησαν.Το Σινικό Τείχος της Κίνας, το Τείχος του Βερολίνου.Αυτό δεν είναι καλό μεταξύ των λαών, ειδικά μεταξύ φίλων όπως οι Ηνωμένες Πολιτείες και το Μεξικό.""";TRUE
"""Λέει ότι οι απαιτούμενες κρατικές σηπτικές επιθεωρήσεις θα κόστιζαν στους ιδιοκτήτες σηπτικών δεξαμενών 100 έως 150 δολάρια κάθε πέντε χρόνια.""";TRUE
"""Λέει ότι το σύστημα βιβλιοθηκών της κομητείας Multnomah είναι το δεύτερο πιο πολυσύχναστο στη χώρα.""";TRUE
"""Ένας στους 19 Αμερικανούς σήμερα λαμβάνει SSDI ή SSI.Δηλαδή ένας στους 19 Αμερικανούς (που) είναι ανάπηρος.""";TRUE
"""Το 55 % των ανθρώπων που ψήφισαν προσωρινά (στη Φλόριντα) στις τελευταίες προεδρικές εκλογές - η ψήφος τους δεν μετράει.""";TRUE
"""Το επίκεντρο της εκπαιδευτικής πολιτικής του γερουσιαστή Μακέιν είναι η αύξηση του προγράμματος κουπονιών στην Ουάσιγκτον κατά 2.000 θέσεις.""";FALSE
"""Η κυβέρνηση Ομπάμα έχει αναθέσει την παραγωγή σε εξωτερικούς συνεργάτες, στέλνοντας χρήματα σε εταιρείες ηλιακής και αιολικής ενέργειας που καταλήγουν να κατασκευάζουν τα προϊόντα τους εκτός των Ηνωμένων Πολιτειών.""";TRUE
"""Σχετικά με τους υπερήχους mκαιatory πριν από τις αμβλώσεις.""";TRUE
"""Το Στέιτ Ντιπάρτμεντ της Χίλαρι Κλίντον έστειλε τρεις κωμικούς στην Ινδία στο πλαίσιο της περιοδείας Make Chai, Not War.""";TRUE
"""Επί του παρόντος, η κοινότητα πληροφοριών μπορεί να συλλέγει επαγγελματικά αρχεία για νομοταγείς Αμερικανούς που δεν έχουν καμία σχέση με την τρομοκρατία.""";TRUE
"""Παρόλο που το Σικάγο έχει τους πιο αυστηρούς νόμους περί όπλων, εξακολουθεί να έχει το υψηλότερο ποσοστό δολοφονιών στη χώρα.""";TRUE
"""Λέει ότι οι άνθρωποι που υπέγραψαν αιτήσεις ανάκλησης κατά του γερουσιαστή της πολιτείας του Ουισκόνσιν, Jim Holperin, έλαβαν ενοχλητικά τηλεφωνήματα από τηλεπωλητές εκτός πολιτείας που ισχυρίζονται ότι εκπροσωπούν το Δημοκρατικό Κόμμα και υπονοούν δόλο από τους διακινητές της αίτησης.""";TRUE
"""Η Βιρτζίνια οφείλει να χρηματοδοτήσει το 55 % της δημόσιας εκπαίδευσης και καταβάλλει μόλις το 41 %.""";FALSE
"""Η μη αποζημιούμενη περίθαλψη μειώθηκε κατά 30 % μόνο κατά τους πρώτους μήνες της επέκτασης του Medicaid στις πολιτείες που το υιοθέτησαν.""";TRUE
"""Κάθε φορά που μειώσαμε τον φόρο κεφαλαιακών κερδών, η οικονομία αναπτύχθηκε.Κάθε φορά που αυξήσαμε τον φόρο κεφαλαιακών κερδών, η οικονομία υπέστη ζημιά.""";FALSE
"""Λέει ότι ο Τζέισον Κάρτερ έβαλε τον Ντέιβιντ ’ξελροντ να έρθει και να γίνει σύμβουλος της εκστρατείας του.""";FALSE
"""Ο Kilmartin έχει συμβάλει στην ψήφιση νόμων για τη δημιουργία ενός προγράμματος προστασίας μαρτύρων.""";TRUE
"""Λέει ότι η Ρενέ Έλμερς ψήφισε 21 φορές υπέρ του κλεισίματος της κυβέρνησης.""";TRUE
"""Δεν έχω αλλάξει τη θέση μου σχετικά με την εμπορική συμφωνία Trans-Pacific Partnership.""";TRUE
"""Λέει ότι ο Μπαράκ Ομπάμα είναι ο πρώτος πρόεδρος που διορίζει 45 τσάρους για να αντικαταστήσουν εκλεγμένους αξιωματούχους στο γραφείο του.""";FALSE
"""Ο John Boehner θέλει να ανοίξει ξανά ένα φορολογικό παραθυράκι που στην πραγματικότητα επιβράβευσε τις εταιρείες για τη μεταφορά θέσεων εργασίας και κερδών στο εξωτερικό.""";TRUE
"""Κανείς δεν φεύγει από το Μέμφις.Αυτό είναι ένας μύθος.""";FALSE
"""Οι ηλικιωμένοι της Φλόριντα εξαιρούνται από την απώλεια του Medicare Advantage σύμφωνα με το ομοσπονδιακό νομοσχέδιο για την υγειονομική περίθαλψη.""";FALSE
"""Υπάρχει ένας τεράστιος φόρος που πληρώνουμε όταν εμείς (οι αμερικανικές επιχειρήσεις) πηγαίνουμε στην Κίνα, ενώ όταν η Κίνα μας πουλάει δεν υπάρχει φόρος.""";FALSE
"""Είμαι πολύ υπερήφανος που στα σχεδόν 30 χρόνια της δημόσιας υπηρεσίας μου δεν είχα κανένα σκάνδαλο.""";TRUE
"""Ο Pat Toomey τάχθηκε υπέρ της κατάργησης όλων των εταιρικών φόρων.""";TRUE
"""Η μεταρρύθμιση της υγειονομικής περίθαλψης """"απαιτεί τη χρήση ομοσπονδιακών δολαρίων για τη χρηματοδότηση των αμβλώσεων μέσω του κυβερνητικού προγράμματος υγείας"""".""";TRUE
"""Η επιβίωση (της Κούβας) εξαρτάται σε μεγάλο βαθμό από τα χρήματα του πετρελαίου της Βενεζουέλας, τα οποία στερεύουν.""";TRUE
"""Το εκλογικό συμβούλιο του RI άκουσε επίσημες μαρτυρίες από κατοίκους του Providence, οι οποίοι ισχυρίζονται ότι είδαν γνωστούς παράνομους αλλοδαπούς να ψηφίζουν στις τοπικές εκλογές.""";FALSE
"""Λέει ότι ο Ομπάμα αποκάλεσε την Κάγκαν μετριοπαθή.Αποκάλεσε τη Σοτομαγιόρ μετριοπαθή.""";TRUE
"""Σήμερα και κάθε μέρα, περίπου 14.000 Αμερικανοί θα χάσουν την ασφαλιστική τους κάλυψη.""";FALSE
"""Ο Darryl Hicks είχε επτά παραβάσεις δεοντολογίας και δεν πλήρωσε τα περισσότερα από τα πρόστιμα.""";TRUE
"""Από την ανάληψη των καθηκόντων του Προέδρου Ομπάμα, άλλα 2 εκατομμύρια ισπανόφωνοι εντάχθηκαν στις τάξεις των φτωχών.Ο αριθμός των ισπανόφωνων παιδιών που ζουν σε συνθήκες φτώχειας αυξήθηκε κατά 15% σε αυτό το σύντομο χρονικό διάστημα.""";FALSE
"""Τα τελευταία χρόνια το κορυφαίο 1% κέρδισε το 85% του συνολικού νέου εισοδήματος.""";TRUE
"""Το 40 % των Fortune 500 ξεκίνησαν είτε από μετανάστες είτε από παιδιά μεταναστών.""";TRUE
"""Η ομάδα που διοργάνωσε την Ημέρα του Μουσουλμανικού Καπιτωλίου του Τέξας στο Όστιν καταχωρήθηκε πρόσφατα ως μία από τις 82 οργανώσεις που χαρακτηρίστηκαν ως τρομοκρατική ομάδα από τα Ηνωμένα Αραβικά Εμιράτα.""";TRUE
"""Πήγαινε να δεις ένα προϊόν του Τραμπ.Όλα κατασκευάζονται στην Κίνα.""";FALSE
"""Σχεδόν 6 στους 10 πιστεύουν ότι τα χρήματα και ο πλούτος θα πρέπει να είναι πιο ομοιόμορφα κατανεμημένα σε μεγαλύτερο ποσοστό των ανθρώπων στις ΗΠΑ.""";TRUE
"""Η δημόσια εκπαίδευση έχει περικοπεί μόνιμα κατά 1,6 δισεκατομμύρια δολάρια μέσω αλλαγών στον τύπο χρηματοδότησης Stκαιards of Quality.""";TRUE
"""Αυτός ο πρόεδρος μίλησε στα Ηνωμένα Έθνη και κατηγόρησε το Ισραήλ για την οικοδόμηση οικισμών.Δεν είπε τίποτα για τις χιλιάδες ρουκέτες που πέφτουν βροχή στο Ισραήλ από τη Λωρίδα της Γάζας.""";FALSE
"""Στην τρέχουσα κατάστασή του, το νομοσχέδιο αυτό είναι η πιο περιοριστική νομοθεσία για την ταυτότητα ψηφοφόρου στη χώρα.""";TRUE
"""Ο πρόεδρος Ομπάμα έχει αναπτύξει τις περισσότερες συνοριακές περιπολίες και την ασφάλεια των συνόρων στα σύνορα από οποιονδήποτε προηγούμενο πρόεδρο.""";TRUE
"""Λέει ότι καθώς το GOP διάλεγε πόλη για το συνέδριο, πρότεινα το Οχάιο.""";FALSE
"""Η Ουάσινγκτον έχει ενθαρρύνει τη στρατιωτικοποίηση των τοπικών αστυνομικών τμημάτων.""";TRUE
"""Λέει ότι δεν ήταν ποτέ μέλος των Ρεπουμπλικανών της Τζόρτζια Log Cabin.""";FALSE
"""Μέχρι την άνοιξη του 2014, οι γονείς 60.000 μαθητών στην πολιτεία της Νέας Υόρκης είχαν αρνηθεί να τους αφήσουν να συμμετάσχουν στις εξετάσεις του κοινού πυρήνα.""";TRUE
"""Ο βουλευτής Perriello ψήφιζε στο 90 % του χρόνου με τη Νάνσι Πελόζι.""";TRUE
"""Μόνο στην πολιτεία της Φλόριντα, η Κοινωνική Ασφάλιση βγάζει από τη φτώχεια πάνω από ένα εκατομμύριο ανθρώπους.""";TRUE
